CookerStat, GenerateAssetRegistry=0.016678, Initialize=0.089038, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_02737F9B4F0E8D6E1ADE23B3839EE9B__FCE1BB94714E89EB979981072685320092EDF6B5, StartTime=2016.07.04-18.06.26, HierarchicalDDC=, DataSize=840, Duration=3.450144, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___F3E2FBA30778DC84BB0F5ED8A50653CF9CD5C95F, StartTime=2016.07.04-18.06.34, HierarchicalDDC=, DataSize=16643, Duration=0.093658, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_7F4970AF407237B338721894AC7C55A6___B8E76038B1FAF49B2983EFFD6E7B86CBF6237101, StartTime=2016.07.04-18.06.34, HierarchicalDDC=, DataSize=7468, Duration=0.071589, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_9, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001A7D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.35, Duration=1757.679321, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__4391A10CC26AA4C4450E7B2CD2AEC0C8A5173452, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=4194569, Duration=3.995918, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__6C6F55C709D2C6D80259E91B165FF0DD201E8414, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=1048841, Duration=0.750791, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__472D707A7B0E529368F4E14ACA7E1BDEFAF3278C, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=262407, Duration=0.310734, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__9E6D38A40922F5A1400995BEF8AB2BB72102E08E, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=65799, Duration=0.083137, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__8549BBC3C19930FB5DB1555B9B25836589078D63, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=16647, Duration=0.060041, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A3DB5DE64093EAD778E380B675001__26044AC63EDE5B72823857B3B8293FF58CDB07D1, StartTime=2016.07.04-18.06.36, HierarchicalDDC=, DataSize=7493, Duration=0.044391, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.36, Duration=278.340576, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___E459626E63ED45EF561A856BABEAE27A84746866, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=4194565, Duration=4.304085, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___D4735834DC35101E223B6ED198367AF339378B4F, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=1048837, Duration=0.806727, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___0D07BA7E0DD518C73916733CF297FC9510B3F16D, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=262403, Duration=0.341527, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___3AC301F275406FCA314BBE61C1954B9F2AE85579, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=65795, Duration=0.238117, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___87B94521736ABA8A26F8F28B88597DA69B20E433, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=16643, Duration=0.066712, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_953E836541FD413A56AE28B92BC05FD4___382725BB370E3BD860556FDB5E8BA88FF17B105F, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=7468, Duration=0.065945, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.37, Duration=278.844543, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___668E0A9304D7DCE3BCD8EA51EE746D81F1236681, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=4194565, Duration=13.499848, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___47F9858ECB7B24E496217985BE45708EE7A1D51E, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=1048837, Duration=5.549326, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___0B8CB7F6E76602F8723E32D90A9FD1E79713D24D, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=262403, Duration=8.012101, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___A5FAD70A3B307936EFFCF23930704256F7E25A2F, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=65795, Duration=4.528090, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___CC0DB5C49F2BA771BFDE3E22FCBEF007087628AE, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=16643, Duration=3.935874, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_0DABF3BE4A6A8F625DFAFDAD977CA77A___3E9FB6A43D6FCDECB38330BE3784CAD88281BA18, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=7468, Duration=3.919452, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63566_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.37, Duration=384.682556, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__5AB79279BEE68E603DA6198FEE21EE3F3AE84B70, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=4194569, Duration=11.738341, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__F7DB10929716B71F77DE621552F12AC3AD1E324E, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=1048841, Duration=6.629839, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__D3D9D45138D3F6A8DD2BF2C16E55D0DB0054A1FF, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=262407, Duration=12.072682, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__9AB91DA2D93FC77079769AF87BCDA3629DDACC5C, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=65799, Duration=4.743625, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__25EBEEE52518043FE8F68C916A2718BE716FA077, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=16647, Duration=3.466565, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_374BBFF1488B0927EDF3569329E63__E0716957695E21434F0CBC5F768AF5EDD713A1EE, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=7493, Duration=3.632840, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_20F4F1B74B83F5BF73219581AD95930A__1_0_13123_0, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=458, Duration=5.579349, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7B6910DF41DD37755365E48A64E886DE__1_0_13123_0, StartTime=2016.07.04-18.06.37, HierarchicalDDC=, DataSize=458, Duration=5.335584, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315DF5_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.38, Duration=230.930481, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__6113E1FC297A7F17F667DB6CE94019CE2BD07A9F, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=4194569, Duration=11.130985, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__10BED2E03DF21B7E0E2C2502392406DD15F0F206, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=1048841, Duration=8.125518, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__631C9D5D214C2712481BB31DEE51AF46FC02A9FD, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=262407, Duration=7.397566, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__1FD8AEF3F3A206D8BB942A10F099308524EA1B9E, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=65799, Duration=4.577610, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__D2B8E9C68DDDA5F2B1BBF4D30E383980C78E238D, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=16647, Duration=4.781857, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C409C1294B25E0AC1B83D49B57315__FDC011C7483D673C60DEBD93DA06B41BFB62AEBB, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=7493, Duration=8.955594, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B897D3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.38, Duration=220.415848, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__17D7C381A2A2F1DE2F37EF46CAC6320EEE15A554, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=4194569, Duration=9.942193, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__43100C12CC607EB7B7432D7F94E431CA6D1857E8, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=1048841, Duration=7.641837, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__B322B4142A62B304EEC3C77438581ED3AF91C11A, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=262407, Duration=17.704885, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__3B0738C32181CAB1DD2738FB95040F0D82F14F46, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=65799, Duration=7.821970, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__AA5EF3B23896D891E7A04D42C5C27627DF7A086A, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=16647, Duration=5.503397, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1AD8C7A44576DD752D27BE9E43B89__5EC546DBBAC5F88BBA0B2422DA8BC4A60876E8BB, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=7493, Duration=3.834520, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB56188D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.38, Duration=222.593536, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__A7DCB00E69977FC427CFC2A09D6F3A9AB192F0F7, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=4194569, Duration=11.274938, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__B7C7065FB11CEB635635200D25CF7D42C6760857, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=1048841, Duration=6.864108, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__D5BCCF5748BE77B91244C581B4D236DCE0844191, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=262407, Duration=6.743766, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__7307913E22E9EC0D35010800899BCDB528BA8007, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=65799, Duration=4.036456, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__3D46C9013BDEAA3BA211888CBBBC95BFD942C45F, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=16647, Duration=3.781662, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4B117E7D448DDC4C22C518BBFB561__37CF78FDCF2AFB865B031E88A0BA72BEAE8EEEDD, StartTime=2016.07.04-18.06.38, HierarchicalDDC=, DataSize=7493, Duration=3.519677, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57D67_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.38, Duration=207.447144, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__BE2C1211AF81FA7211C06B54F1BDC2A3E1247533, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=4194569, Duration=8.988183, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__31B3E2A43EA5212889D2D11970523B90C5F7C3DE, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=1048841, Duration=32.466915, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__64748AEE285BB2176156ACC1500B48C55FF5B36E, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=262407, Duration=56.688999, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__CF6D7146CA48595674097E74DACD18114E89B97F, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=65799, Duration=54.692963, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__631CB12E7D51A0C41B4D5A00260E2759B46E37A6, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=16647, Duration=3.311072, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C5036C3547C97772ADC89FAED3B57__77D193530177F28C3DED7DBD53C5E42F8C28D1D6, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=7493, Duration=3.237426, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdAD5DCECE4E027F6CF18E11A22C71D5C5_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1087B6A04851462EE444D8A4D9571080_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.04-18.06.39, Duration=354.823395, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionId1786568249DB058EABCF69A49B4C0C5A_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1087B6A04851462EE444D8A4D9571__10A8DF88F8FBE47E0BB49CF7B8E7EEB7BBB0ECBC, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=4194569, Duration=9.918590, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdA454FAC048F9DB0D2E621BAA749C94D8_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1087B6A04851462EE444D8A4D9571__F94C82A0C73745D27F54C8370C2ABD992FA3B7DB, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=1048841, Duration=7.400900, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
DDCTransactionIdF7F6E64440FA3B3F52861E8CD122ED9E_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1087B6A04851462EE444D8A4D9571__B54E77528976014D85646C8AB6B789BAD3FD5098, StartTime=2016.07.04-18.06.39, HierarchicalDDC=, DataSize=262407, Duration=7.286202, RunGuid=RunIDC3C89141465CC5E0489CFABA5447B6E0
